,timestamp,mx,my,mz,mAc
0,5000.0,65.51,-30.29,59.63,ACCURACY_BAD
1,5100.0,60.65,-27.84,61.13,ACCURACY_BAD
2,5200.0,58.55,-25.85,59.63,ACCURACY_BAD
3,5300.0,59.27,-27.47,59.87,ACCURACY_BAD
4,5400.0,61.31,-29.81,60.47,ACCURACY_BAD
5,5500.0,61.31,-29.81,60.47,ACCURACY_BAD
6,5600.0,73.91,-31.79,59.81,ACCURACY_BAD
7,5700.0,76.68,-31.79,57.71,ACCURACY_BAD
8,5800.0,78.77,-32.75,53.87,ACCURACY_BAD
9,5900.0,80.15,-38.34,48.47,ACCURACY_BAD
10,6000.0,80.15,-40.07,47.27,ACCURACY_BAD
11,6100.0,80.87,-38.39,44.21,ACCURACY_BAD
12,6200.0,77.4,-33.65,52.19,ACCURACY_BAD
13,6300.0,71.81,-34.25,54.05,ACCURACY_BAD
14,6400.0,66.9,-29.45,57.05,ACCURACY_BAD
15,6500.0,62.03,-27.0,56.39,ACCURACY_BAD
16,6600.0,60.65,-30.11,54.71,ACCURACY_BAD
17,6700.0,62.03,-25.01,59.21,ACCURACY_BAD
18,6800.0,65.51,-25.01,59.21,ACCURACY_BAD
19,6900.0,66.23,-25.43,58.37,ACCURACY_BAD
20,7000.0,66.23,-25.43,58.37,ACCURACY_BAD
21,7100.0,71.09,-28.61,54.47,ACCURACY_BAD
22,7200.0,74.58,-28.19,53.21,ACCURACY_BAD
23,7300.0,76.01,-30.47,48.89,ACCURACY_BAD
24,7400.0,78.05,-32.21,47.63,ACCURACY_BAD
25,7500.0,79.5,-29.57,48.53,ACCURACY_BAD
26,7600.0,80.15,-30.0,49.79,ACCURACY_BAD
27,7700.0,80.15,-30.0,49.79,ACCURACY_BAD
28,7800.0,69.72,-33.54,45.05,ACCURACY_BAD
29,7900.0,68.33,-32.39,48.29,ACCURACY_BAD
30,8000.0,65.51,-27.59,51.29,ACCURACY_BAD
31,8100.0,66.23,-27.95,52.55,ACCURACY_BAD
32,8200.0,66.23,-27.59,51.29,ACCURACY_BAD
33,8300.0,68.33,-30.42,51.05,ACCURACY_BAD
34,8400.0,69.72,-28.79,52.97,ACCURACY_BAD
35,8500.0,75.29,-27.35,50.63,ACCURACY_BAD
36,8600.0,77.4,-27.59,49.13,ACCURACY_BAD
37,8700.0,79.5,-23.57,52.61,ACCURACY_BAD
38,8800.0,76.01,-25.13,52.79,ACCURACY_BAD
39,8900.0,76.01,-25.97,53.21,ACCURACY_BAD
40,9000.0,74.58,-24.18,54.47,ACCURACY_BAD
41,9100.0,71.81,-26.87,53.63,ACCURACY_BAD
42,9200.0,71.09,-26.03,51.05,ACCURACY_BAD
43,9300.0,68.33,-27.35,50.63,ACCURACY_BAD
44,9400.0,67.61,-27.95,50.39,ACCURACY_BAD
45,9500.0,67.61,-27.95,50.39,ACCURACY_BAD
46,9600.0,70.43,-29.39,45.71,ACCURACY_BAD
47,9700.0,71.81,-31.55,45.71,ACCURACY_BAD
48,9800.0,73.91,-30.23,48.29,ACCURACY_BAD
49,9900.0,76.01,-29.63,44.21,ACCURACY_BAD
50,10000.0,78.05,-31.19,42.29,ACCURACY_BAD
51,10100.0,78.77,-29.87,42.71,ACCURACY_BAD
52,10200.0,79.5,-28.07,44.04,ACCURACY_BAD
53,10300.0,80.87,-26.34,45.29,ACCURACY_BAD
54,10400.0,78.05,-30.59,40.37,ACCURACY_BAD
55,10500.0,73.91,-30.05,45.53,ACCURACY_BAD
56,10600.0,70.43,-31.73,46.37,ACCURACY_BAD
57,10700.0,65.51,-32.81,49.61,ACCURACY_BAD
58,10800.0,64.13,-31.73,50.63,ACCURACY_BAD
59,10900.0,59.93,-34.61,48.29,ACCURACY_BAD
60,11000.0,55.07,-35.04,47.45,ACCURACY_BAD
61,11100.0,55.73,-37.97,42.95,ACCURACY_BAD
62,11200.0,61.31,-40.43,37.13,ACCURACY_BAD
63,11300.0,61.31,-42.65,35.04,ACCURACY_BAD
64,11400.0,66.23,-43.02,29.27,ACCURACY_BAD
65,11500.0,70.43,-43.37,17.03,ACCURACY_BAD
66,11600.0,76.68,-37.55,12.53,ACCURACY_BAD
67,11700.0,82.97,-33.23,10.43,ACCURACY_BAD
68,11800.0,85.73,-33.41,11.03,ACCURACY_BAD
69,11900.0,86.45,-31.13,6.11,ACCURACY_BAD
70,12000.0,85.73,-28.73,1.19,ACCURACY_BAD
71,12100.0,87.83,-29.45,-1.07,ACCURACY_BAD
72,12200.0,87.18,-35.81,-1.74,ACCURACY_BAD
73,12300.0,87.83,-38.45,-6.89,ACCURACY_BAD
74,12400.0,89.22,-41.63,-12.84,ACCURACY_BAD
75,12500.0,91.31,-51.11,-17.27,ACCURACY_BAD
76,12600.0,86.45,-62.93,-16.92,ACCURACY_BAD
77,12700.0,76.01,-71.51,-4.07,ACCURACY_BAD
78,12800.0,67.61,-68.33,1.86,ACCURACY_BAD
79,12900.0,64.86,-64.13,2.51,ACCURACY_BAD
80,13000.0,66.23,-60.65,0.77,ACCURACY_BAD
81,13100.0,66.23,-60.65,0.77,ACCURACY_BAD
82,13200.0,84.36,-50.34,-10.73,ACCURACY_BAD
83,13300.0,88.55,-43.91,-17.1,ACCURACY_BAD
84,13400.0,89.93,-30.05,-21.77,ACCURACY_BAD
85,13500.0,90.65,-13.85,-24.35,ACCURACY_BAD
86,13600.0,85.73,-16.31,-23.69,ACCURACY_BAD
87,13700.0,82.97,-23.63,-19.02,ACCURACY_BAD
88,13800.0,82.97,-23.63,-19.02,ACCURACY_BAD
89,13900.0,76.68,-26.76,-9.35,ACCURACY_BAD
90,14000.0,74.58,-24.89,-3.83,ACCURACY_BAD
91,14100.0,73.91,-22.5,-4.5,ACCURACY_BAD
92,14200.0,71.81,-23.1,-0.41,ACCURACY_BAD
93,14300.0,73.19,-22.02,-1.55,ACCURACY_BAD
94,14400.0,76.01,-20.27,-2.33,ACCURACY_BAD
95,14500.0,76.01,-20.27,-2.33,ACCURACY_BAD
96,14600.0,80.15,-12.0,-3.17,ACCURACY_BAD
97,14700.0,80.15,-7.25,-4.44,ACCURACY_BAD
98,14800.0,80.15,0.59,-4.01,ACCURACY_BAD
99,14900.0,80.87,7.5,-5.27,ACCURACY_BAD
100,15000.0,79.5,13.19,-4.85,ACCURACY_BAD
101,15100.0,76.01,14.69,-5.09,ACCURACY_BAD
102,15200.0,75.29,11.46,-4.01,ACCURACY_BAD
103,15300.0,76.68,12.35,-4.44,ACCURACY_BAD
104,15400.0,78.77,9.3,-4.01,ACCURACY_BAD
105,15500.0,80.87,7.79,-1.67,ACCURACY_BAD
106,15600.0,82.25,8.03,-0.17,ACCURACY_BAD
107,15700.0,82.25,6.71,1.5,ACCURACY_BAD
108,15800.0,82.97,4.13,0.59,ACCURACY_BAD
109,15900.0,83.63,7.44,1.67,ACCURACY_BAD
110,16000.0,78.77,10.07,4.61,ACCURACY_BAD
111,16100.0,78.77,15.71,3.0,ACCURACY_BAD
112,16200.0,77.4,16.61,4.67,ACCURACY_BAD
113,16300.0,77.4,17.69,3.65,ACCURACY_BAD
114,16400.0,76.68,17.94,5.09,ACCURACY_BAD
115,16500.0,76.68,17.69,5.75,ACCURACY_BAD
116,16600.0,78.77,14.88,5.51,ACCURACY_BAD
117,16700.0,78.77,14.88,5.51,ACCURACY_BAD
118,16800.0,81.59,14.39,2.57,ACCURACY_BAD
119,16900.0,81.59,11.27,0.83,ACCURACY_BAD
120,17000.0,85.08,13.5,0.83,ACCURACY_BAD
121,17100.0,85.08,14.15,3.17,ACCURACY_BAD
122,17200.0,85.08,13.5,3.0,ACCURACY_BAD
123,17300.0,83.63,12.17,2.57,ACCURACY_BAD
124,17400.0,82.97,14.15,1.01,ACCURACY_BAD
125,17500.0,80.87,15.47,3.65,ACCURACY_BAD
126,17600.0,80.87,18.18,6.59,ACCURACY_BAD
127,17700.0,78.77,23.03,7.44,ACCURACY_BAD
128,17800.0,78.05,26.09,9.11,ACCURACY_BAD
129,17900.0,75.29,29.45,12.35,ACCURACY_BAD
130,18000.0,76.68,28.31,11.27,ACCURACY_BAD
131,18100.0,79.5,28.13,11.88,ACCURACY_BAD
132,18200.0,81.59,24.35,9.96,ACCURACY_BAD
133,18300.0,85.08,21.42,5.57,ACCURACY_BAD
134,18400.0,85.08,16.85,6.17,ACCURACY_BAD
135,18500.0,87.83,16.79,1.91,ACCURACY_BAD
136,18600.0,87.18,12.42,1.91,ACCURACY_BAD
137,18700.0,89.22,13.67,0.17,ACCURACY_BAD
138,18800.0,87.83,12.59,1.25,ACCURACY_BAD
139,18900.0,87.18,18.53,1.07,ACCURACY_BAD
140,19000.0,83.63,19.43,4.92,ACCURACY_BAD
141,19100.0,82.25,23.87,4.92,ACCURACY_BAD
142,19200.0,81.59,26.87,6.65,ACCURACY_BAD
143,19300.0,80.15,30.65,8.57,ACCURACY_BAD
144,19400.0,78.05,32.39,9.84,ACCURACY_BAD
145,19500.0,79.5,29.57,7.5,ACCURACY_BAD
146,19600.0,82.25,28.68,7.91,ACCURACY_BAD
147,19700.0,87.18,22.73,3.83,ACCURACY_BAD
148,19800.0,88.55,14.15,1.01,ACCURACY_BAD
149,19900.0,92.04,5.4,1.01,ACCURACY_BAD
150,20000.0,91.31,3.17,-1.01,ACCURACY_BAD
151,20100.0,89.93,-0.59,-0.17,ACCURACY_BAD
152,20200.0,89.93,-0.59,-0.17,ACCURACY_BAD
153,20300.0,85.73,0.59,-1.86,ACCURACY_BAD
154,20400.0,85.73,3.83,-0.77,ACCURACY_BAD
155,20500.0,83.63,7.79,-1.67,ACCURACY_BAD
156,20600.0,82.97,14.34,-1.67,ACCURACY_BAD
157,20700.0,80.87,17.87,-1.19,ACCURACY_BAD
158,20800.0,79.5,21.11,-0.17,ACCURACY_BAD
159,20900.0,78.05,20.93,2.57,ACCURACY_BAD
160,21000.0,78.05,20.69,1.01,ACCURACY_BAD
161,21100.0,78.05,15.59,5.75,ACCURACY_BAD
162,21200.0,80.15,13.43,7.85,ACCURACY_BAD
163,21300.0,83.63,10.8,9.11,ACCURACY_BAD
164,21400.0,83.63,6.17,5.51,ACCURACY_BAD
165,21500.0,86.45,6.17,5.51,ACCURACY_BAD
166,21600.0,84.36,6.0,6.11,ACCURACY_BAD
167,21700.0,82.97,8.76,4.19,ACCURACY_BAD
168,21800.0,81.59,10.13,6.77,ACCURACY_BAD
169,21900.0,79.5,12.35,11.09,ACCURACY_BAD
170,22000.0,76.68,18.11,15.77,ACCURACY_BAD
