,timestamp,lax,lay,laz
0,5000.0,0.14392614364624026,0.4729982614517212,-0.4347009658813477
1,5100.0,0.14392614364624026,0.4729982614517212,-0.4347009658813477
2,5200.0,0.14392614364624026,0.4729982614517212,-0.4347009658813477
3,5300.0,0.04857921600341797,0.3911854028701782,-0.39336442947387695
4,5400.0,0.04857921600341797,0.3911854028701782,-0.39336442947387695
5,5500.0,0.1238389015197754,0.3728193044662476,-0.3709449768066406
6,5600.0,0.1514568328857422,0.3734722137451172,-0.3601217269897461
7,5700.0,0.1514568328857422,0.3734722137451172,-0.3601217269897461
8,5800.0,0.1265697479248047,0.30100810527801514,-0.3623433113098145
9,5900.0,0.1265697479248047,0.30100810527801514,-0.3623433113098145
10,6000.0,0.17372608184814453,0.2662813663482666,-0.31237173080444336
11,6100.0,0.17372608184814453,0.2662813663482666,-0.31237173080444336
12,6200.0,0.11484003067016603,0.19741439819335935,-0.3420720100402832
13,6300.0,0.11484003067016603,0.19741439819335935,-0.3420720100402832
14,6400.0,0.10358190536499023,0.3396868705749512,-0.34934282302856445
15,6500.0,0.09868717193603516,0.16467463970184326,-0.3418989181518555
16,6600.0,0.09868717193603516,0.16467463970184326,-0.3418989181518555
17,6700.0,0.2194652557373047,0.21924006938934326,-0.23331260681152344
18,6800.0,0.2194652557373047,0.21924006938934326,-0.23331260681152344
19,6900.0,0.06929826736450195,0.1802501678466797,-0.35991477966308594
20,7000.0,0.06929826736450195,0.1802501678466797,-0.35991477966308594
21,7100.0,0.1550889015197754,0.175650954246521,-0.3347153663635254
22,7200.0,0.1550889015197754,0.175650954246521,-0.3347153663635254
23,7300.0,0.12941265106201172,0.02309560775756836,-0.24253129959106445
24,7400.0,0.17821311950683594,0.15922236442565918,-0.27536630630493164
25,7500.0,0.17821311950683594,0.15922236442565918,-0.27536630630493164
26,7600.0,0.1660170555114746,0.0583881139755249,-0.2789506912231445
27,7700.0,0.1660170555114746,0.0583881139755249,-0.2789506912231445
28,7800.0,0.1463022232055664,0.09400415420532228,-0.2705202102661133
29,7900.0,0.1463022232055664,0.09400415420532228,-0.2705202102661133
30,8000.0,0.1610698699951172,0.057062506675720215,-0.18788862228393555
31,8100.0,0.1610698699951172,0.057062506675720215,-0.18788862228393555
32,8200.0,0.17864370346069336,0.08333683013916016,-0.2983393669128418
33,8300.0,0.1557145118713379,0.05496537685394287,-0.1923975944519043
34,8400.0,0.1557145118713379,0.05496537685394287,-0.1923975944519043
35,8500.0,0.15614080429077148,0.04165053367614746,-0.2759437561035156
36,8600.0,0.15614080429077148,0.04165053367614746,-0.2759437561035156
37,8700.0,0.16313600540161133,0.033113837242126465,-0.2166576385498047
38,8800.0,0.16313600540161133,0.033113837242126465,-0.2166576385498047
39,8900.0,0.16315078735351565,0.02169966697692871,-0.24967050552368164
40,9000.0,0.16315078735351565,0.02169966697692871,-0.24967050552368164
41,9100.0,0.17322874069213867,0.006648778915405274,-0.23349809646606445
42,9200.0,0.19331884384155276,0.016335010528564453,-0.2457060813903809
43,9300.0,0.19331884384155276,0.016335010528564453,-0.2457060813903809
44,9400.0,0.1629948616027832,-0.01889324188232422,-0.21994876861572266
45,9500.0,0.1629948616027832,-0.01889324188232422,-0.21994876861572266
46,9600.0,0.2111988067626953,0.017976880073547363,-0.20145082473754886
47,9700.0,0.2111988067626953,0.017976880073547363,-0.20145082473754886
48,9800.0,0.17458629608154294,-0.01950526237487793,-0.2387270927429199
49,9900.0,0.17458629608154294,-0.01950526237487793,-0.2387270927429199
50,10000.0,0.19694185256958008,-0.0528792142868042,-0.2280993461608887
51,10100.0,0.1675119400024414,-0.04079747200012207,-0.213472843170166
52,10200.0,0.1675119400024414,-0.04079747200012207,-0.213472843170166
53,10300.0,0.20293426513671875,0.01169586181640625,-0.2079930305480957
54,10400.0,0.20293426513671875,0.01169586181640625,-0.2079930305480957
55,10500.0,0.1544346809387207,-0.05032789707183838,-0.208064079284668
56,10600.0,0.1544346809387207,-0.05032789707183838,-0.208064079284668
57,10700.0,0.1659860610961914,-0.003506183624267578,-0.21648168563842773
58,10800.0,0.1659860610961914,-0.003506183624267578,-0.21648168563842773
59,10900.0,0.16339349746704102,-0.04558861255645752,-0.2272443771362305
60,11000.0,0.1775646209716797,-0.04500126838684082,-0.20018339157104487
61,11100.0,0.1775646209716797,-0.04500126838684082,-0.20018339157104487
62,11200.0,0.20019912719726565,-0.04826629161834717,-0.21602630615234372
63,11300.0,0.20019912719726565,-0.04826629161834717,-0.21602630615234372
64,11400.0,0.14177465438842773,-0.04005002975463867,-0.2442879676818848
65,11500.0,0.14177465438842773,-0.04005002975463867,-0.2442879676818848
66,11600.0,-0.22112274169921875,-0.5629382133483887,-0.4107484817504883
67,11700.0,-0.22112274169921875,-0.5629382133483887,-0.4107484817504883
68,11800.0,-0.2708868980407715,-0.6449465751647949,-0.4210729598999024
69,11900.0,-0.3226847648620605,-0.7936574220657349,-0.4349832534790039
70,12000.0,-0.3226847648620605,-0.7936574220657349,-0.4349832534790039
71,12100.0,-0.3196849822998047,-0.8262456655502319,-0.3718338012695313
72,12200.0,-0.3196849822998047,-0.8262456655502319,-0.3718338012695313
