,Unnamed: 0,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,Unnamed: 0,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,0,-7.709119963645935,1.7306486845016482,5.409010410308838,9.575245508198893,0.0005366499699514148,0.00011088771926061362,0.0020815916060009363,0.00035287624039647287,9.13984363574103e-05,0.0007217287482274575,0.0001049737640079506,-7.684191629296906e-06,6.268371913306095e-06,0.0006127670035544336,0.2837879474730261,0.20565316558419847,0.4203561874913815,0.2698121945570464,2.5783887070548652,2.8092946060293458,2.7552462837195613,2.7777513109984984,0,-3.332244747877121,0.498664229363203,-9.122755718231199,9.809590187181607,1.415339530984104,0.04359917865273626,0.3870187087825563,0.1082030262840592,0.0925078913901508,-0.7090058409493964,-0.036535216553507895,0.297328094354276,0.013769810234265649,-0.1863525986457027,2.013441517389789,0.8879599883058978,1.5193159651502164,1.142599549535042,2.631430225602465,2.7746345854201078,2.7120804089494173,2.772673601677978
1,1,-7.704361462593079,1.7292121648788452,5.412511897087097,9.573067865024454,0.000596306777555651,0.00038918557433326314,0.0003918281141397386,0.00034252593954453765,7.589502952572935e-05,0.00014522620161270695,-0.00013589389390302264,-0.0003845306800054187,-6.713817074953294e-05,7.96202976695591e-05,0.3139218690985239,0.270441777223811,0.2805659800807441,0.2777617713927602,2.791993192992256,2.7063121929150293,2.777150581933612,2.8709131195757305,1,-2.4208186388015753,1.2358928643167022,-9.250891447067259,9.803447296967631,1.1095400085195484,1.8228131461303905,0.5539563013601314,0.18021231394514045,0.655359790449436,-0.1995544146934007,0.648835066365593,0.06397829680004354,-0.338555164824985,-0.29781892523283626,1.9958908676217035,2.1671062120382127,1.6726631572474921,1.259890575458119,2.7387101067293007,2.64419275083925,2.7567154244524583,2.7528353446663814
2,2,-7.692270803451537,1.736155354976654,5.413768863677978,9.565345399763178,0.0007052698440570767,0.0008355206533186765,0.0007326165262671474,0.0005115362927289867,0.00031372517965062185,3.1903769688234544e-05,-0.0004211585516474664,-0.0004926392833529348,-0.0003384010901401561,0.00031201304793278874,0.33724004766144605,0.3406984084038932,0.31560619186380323,0.3069869056226653,2.8940732503785216,2.8119059734628142,2.6847779216766336,2.86829773213211,2,-2.1114266633987433,1.7732011929154397,-9.08554754257202,9.6255244819543,0.4198048785050053,1.9788821361463933,0.34047918482734313,0.10634264274479427,0.7137829908273035,0.3143553740823573,0.7986779095286074,-0.1950765204989941,-0.3926305462975958,-0.17804284669351395,1.5025169888501988,2.193542727009947,1.4306661693168714,1.0729177789417363,2.6525544047639302,2.54360033818023,2.6167523203933034,2.6739919495522906
3,3,-7.6916123867034925,1.7316363036632538,5.436663484573363,9.577020776525233,0.0005078423830486626,0.0010536862450687423,0.0016303089922961454,0.0005058228335986177,0.00022322329900068848,0.00012268389959660294,-0.001003930801376308,-0.00029817635817454296,-0.0005599739738878837,0.0006464516737753755,0.30183404114434936,0.3617615155932992,0.3940269985873793,0.29312943814050924,2.831240439190001,2.812330275638128,2.7919190958538995,2.70980043757165,3,-2.160001027584076,1.6766508430242542,-9.414799880981443,9.924915454085275,0.6212729485820093,1.5959363845506171,0.7144373597787063,0.4171967105594647,0.11914904666503345,-0.10055015634557553,0.7707970413409754,-0.00236867351394006,-0.40627675103904143,-0.5102466348418873,1.6451260626292232,2.1838947330406886,1.8509732490715252,1.6011744255348583,2.660869625778184,2.7452131878951396,2.8376082136293044,2.8147351190177554
4,4,-7.698375964164734,1.723825216293335,5.437800717353821,9.581681412200822,0.00021993807117185322,0.0006707417272375443,0.0018824869727166664,0.0002719232943094368,-9.039618176206534e-05,0.0003738244001032087,-0.0009002203823851412,1.901950677807702e-05,-0.000318690998505107,0.0006066083629631077,0.2374532630088773,0.31974131686075824,0.4172879598132252,0.25383707448005344,2.738212826905005,2.7838720217411814,2.819117249890508,2.7893071110221364,4,-1.858505374193192,2.0878573954105377,-9.287621259689333,9.83708341421623,0.7620190835418876,1.647117421511708,1.0188131593426146,0.5909910271969017,0.030782575157154043,-0.07106504770297721,1.1053350616946178,-0.09039579130532499,-0.7191996094449692,-0.7400401285087013,1.6946893946468888,2.1174964164059458,1.9819662804454616,1.6811390055310738,2.5615280211540457,2.642758372091586,2.7567288121739493,2.6860905476746817
5,5,-7.693437910079956,1.7423503577709198,5.410027885437012,9.56558990255242,0.0013231413399592488,0.0037514403051588712,0.003410116843559464,0.0007617330919902617,0.001438812891871067,0.0005333792882777827,-0.001917389994417516,-0.0004973208012410397,-0.0015460874632531765,0.0011440559866104946,0.3751014081477903,0.4842024916988927,0.4957393346179749,0.3224260450847395,2.756210145447837,2.767286773184112,2.881992901845667,2.7347262388073434,5,-1.596491289138794,2.382533460855484,-8.962556314468383,9.504760357293934,0.31931111164808346,1.395449160336251,0.345287582843026,0.17814929569355953,0.3199606879472373,0.0011226996341434118,0.4906983313570737,0.02359196731471655,-0.17742863118662305,-0.22000999020944467,1.4596801320490616,2.1472849162275,1.5197514986200982,1.234698589196095,2.739472249195371,2.7891817663403944,2.8014134750707,2.677663517838061
6,6,-7.692779517173767,1.7403153002262115,5.407484126091004,9.56326430523987,0.0015105614591466056,0.0041911984774217,0.0030942249931303865,0.0008111913517231381,0.0017541279265058788,0.0004220919828095734,-0.001894724693863585,-0.0006539244290425346,-0.0017059485283487798,0.0010592828233763566,0.3835631791179755,0.498275234259973,0.4876806848024297,0.33516070792677954,2.7363732045287583,2.7806688726167166,2.8959497303974246,2.8056210869602616,6,-1.6831114768981934,1.8943976700305936,-9.218588495254515,9.631733573743954,0.28509659751902444,1.114435507477749,0.13055903878962452,0.09186902287707606,0.0941739500200098,-0.050667621015716216,0.192943651705783,0.03703313635598751,0.08415691576437648,-0.072417997459518,1.4006802724520937,1.9322783067889049,1.2260422770507975,1.1189136494749619,2.7107876451228385,2.6985688911554377,2.863572026048584,2.8504510960299236
7,7,-7.691073703765869,1.735287481546402,5.418946361541748,9.567291470559447,0.001047125917164926,0.002372652123868616,0.0015455194774739009,0.0004926101474834509,0.0008418704796937182,0.00039018970250207283,-0.0007431569722598385,-0.0004652030682696852,-0.0006608136076230843,0.00042496014961366585,0.36525593129867945,0.4249449133848459,0.4026995181495469,0.3106921443702567,2.8363015700096517,2.72730798480211,2.8591613745435738,2.9139801094675124,7,-1.6587046265602112,1.6420745402574541,-9.227681159973145,9.554368307029758,0.14365686290872595,0.520133895291317,0.1803688006665124,0.11979711432191407,-0.12897366013682693,-0.03553531410922875,0.20740265897578175,-0.009360856487427243,-0.08897027995895464,-0.13495495418353926,1.2073077843348303,1.6960995328541724,1.292861920299212,1.1790697721007857,2.7805337260265937,2.809315703697723,2.7876632027629147,2.81064577996588
8,8,-7.697687649726868,1.735556823015213,5.403204441070557,9.563879303919773,0.001015371090787368,0.0032425924365666377,0.003207885121786316,0.0005011441563994318,0.00048349379244681817,0.0009167271612353187,-0.0014868025022864418,-0.00020843752035303126,-0.0006294798108045128,0.0007988550250152014,0.35653794951272044,0.4929399671906276,0.4753269905771316,0.29011081739763744,2.7827522256897526,2.884195979083491,2.8135952736081187,2.733302542707793,8,-1.8987047493457796,1.5527025744318963,-9.238329076766966,9.59214892970166,0.06733276069279234,0.5599292516373396,0.13355311862240454,0.08014992137049493,0.00524073115681335,0.024825716013678396,0.233048651922151,-0.03228593957623544,-0.13524627256155294,-0.09691811265141424,1.019441932842627,1.7285921430585311,1.1837393857678629,1.0162964516927646,2.8365093221762194,2.823877293338777,2.772609883463712,2.736449091014796
9,9,-7.703553462028504,1.7214609384536743,5.409818530082703,9.569746604475297,0.0007609603521449284,0.0023447890753082517,0.00339367366287411,0.00044695941964148945,-0.00011392145718279092,0.000949420888138036,-0.0018197514563697056,-9.608963739836134e-05,-0.0005090910300778345,0.0008204397435948642,0.3370979974782273,0.4507863162948345,0.4684269605233182,0.28421807351319955,2.8487548248421275,2.872423404058094,2.712905422702349,2.7525865165835293,9,-2.2040289461612703,1.152024421840906,-9.523673343658448,9.893474065199745,0.5760037334960737,0.5018063079005514,0.0852969455034801,0.1151372416001986,0.31781414247255796,0.10981152095180932,0.17533444065617593,-0.2108374127144641,-0.18128400063838915,-0.08606061545661181,1.7239728627593172,1.579591253869196,1.0194410272534422,1.1231550448790548,2.788504506397167,2.6831392869998067,2.634245412360518,2.7385573946136117
