,Unnamed: 0,timestamp,gx,gy,gz
0,0.0,5000.0,-0.0064140851609408855,-0.1459967941045761,-0.08429940044879912
1,1.0,5100.0,-0.0064140851609408855,-0.1459967941045761,-0.08429940044879912
2,2.0,5200.0,-0.0507018156349659,-0.01160643994808197,-0.10445795953273773
3,3.0,5300.0,-0.0507018156349659,-0.01160643994808197,-0.10445795953273773
4,4.0,5400.0,-0.13469578325748446,-0.03970624133944512,-0.15821409225463867
5,5.0,5500.0,-0.13469578325748446,-0.03970624133944512,-0.15821409225463867
6,6.0,5600.0,-0.09743300825357436,-0.29657506942749023,-0.19608774781227112
7,7.0,5700.0,-0.09743300825357436,-0.29657506942749023,-0.19608774781227112
8,8.0,5800.0,-0.03023782931268215,-0.2864958047866821,-0.2000583708286285
9,9.0,5900.0,-0.03023782931268215,-0.2864958047866821,-0.2000583708286285
10,10.0,6000.0,0.08735372871160507,-0.30085113644599915,-0.19425514340400696
11,11.0,6100.0,0.1160643994808197,-0.2119702398777008,-0.2217440903186798
12,12.0,6200.0,0.1160643994808197,-0.2119702398777008,-0.2217440903186798
13,13.0,6300.0,0.061086524277925484,-0.05375614017248154,-0.2901609838008881
14,14.0,6400.0,0.061086524277925484,-0.05375614017248154,-0.2901609838008881
15,15.0,6500.0,0.09926560521125792,0.1157589629292488,-0.23029619455337524
16,16.0,6600.0,0.09926560521125792,0.1157589629292488,-0.23029619455337524
17,17.0,6700.0,0.11728613078594208,0.4214970171451569,-0.039095375686883926
18,18.0,6800.0,0.11728613078594208,0.4214970171451569,-0.039095375686883926
19,19.0,6900.0,0.0507018156349659,0.21868975460529327,0.023823743686079986
20,10.0,6000.0,0.08735372871160507,-0.30085113644599915,-0.19425514340400696
21,11.0,6100.0,0.1160643994808197,-0.2119702398777008,-0.2217440903186798
22,12.0,6200.0,0.1160643994808197,-0.2119702398777008,-0.2217440903186798
23,13.0,6300.0,0.061086524277925484,-0.05375614017248154,-0.2901609838008881
24,14.0,6400.0,0.061086524277925484,-0.05375614017248154,-0.2901609838008881
25,15.0,6500.0,0.09926560521125792,0.1157589629292488,-0.23029619455337524
26,16.0,6600.0,0.09926560521125792,0.1157589629292488,-0.23029619455337524
27,17.0,6700.0,0.11728613078594208,0.4214970171451569,-0.039095375686883926
28,18.0,6800.0,0.11728613078594208,0.4214970171451569,-0.039095375686883926
29,19.0,6900.0,0.0507018156349659,0.21868975460529327,0.023823743686079986
30,20.0,7000.0,-0.0708603709936142,-0.2144137024879456,-0.11423180252313615
31,21.0,7100.0,-0.0708603709936142,-0.2144137024879456,-0.11423180252313615
32,22.0,7200.0,-0.2119702398777008,-0.1982257664203644,-0.19792033731937408
33,23.0,7300.0,-0.2119702398777008,-0.1982257664203644,-0.19792033731937408
34,24.0,7400.0,0.1258382350206375,0.08888089656829834,-0.2113593816757202
35,25.0,7500.0,0.1258382350206375,0.08888089656829834,-0.2113593816757202
36,26.0,7600.0,0.04306599870324135,0.007024950347840786,0.048258353024721146
37,27.0,7700.0,0.04306599870324135,0.007024950347840786,0.048258353024721146
38,28.0,7800.0,0.07849618047475815,-0.2312124967575073,0.0809396430850029
39,29.0,7900.0,0.19853121042251587,-0.5351179838180542,0.015271631069481371
40,20.0,7000.0,-0.0708603709936142,-0.2144137024879456,-0.11423180252313615
41,21.0,7100.0,-0.0708603709936142,-0.2144137024879456,-0.11423180252313615
42,22.0,7200.0,-0.2119702398777008,-0.1982257664203644,-0.19792033731937408
43,23.0,7300.0,-0.2119702398777008,-0.1982257664203644,-0.19792033731937408
44,24.0,7400.0,0.1258382350206375,0.08888089656829834,-0.2113593816757202
45,25.0,7500.0,0.1258382350206375,0.08888089656829834,-0.2113593816757202
46,26.0,7600.0,0.04306599870324135,0.007024950347840786,0.048258353024721146
47,27.0,7700.0,0.04306599870324135,0.007024950347840786,0.048258353024721146
48,28.0,7800.0,0.07849618047475815,-0.2312124967575073,0.0809396430850029
49,29.0,7900.0,0.19853121042251587,-0.5351179838180542,0.015271631069481371
50,30.0,8000.0,0.19853121042251587,-0.5351179838180542,0.015271631069481371
51,31.0,8100.0,0.11728613078594208,-0.19058994948863986,-0.22968533635139465
52,32.0,8200.0,0.11728613078594208,-0.19058994948863986,-0.22968533635139465
53,33.0,8300.0,0.08491026610136032,0.12034045159816742,-0.15332718193531036
54,34.0,8400.0,0.08491026610136032,0.12034045159816742,-0.15332718193531036
55,35.0,8500.0,-0.0009162978967651725,0.4871650338172913,0.01924225501716137
56,36.0,8600.0,-0.0009162978967651725,0.4871650338172913,0.01924225501716137
57,37.0,8700.0,0.02260201424360276,0.10201449692249298,0.01496619824320078
58,38.0,8800.0,-0.09743300825357436,0.08368854224681854,-0.05497787147760391
59,39.0,8900.0,-0.09743300825357436,0.08368854224681854,-0.05497787147760391
60,30.0,8000.0,0.19853121042251587,-0.5351179838180542,0.015271631069481371
61,31.0,8100.0,0.11728613078594208,-0.19058994948863986,-0.22968533635139465
62,32.0,8200.0,0.11728613078594208,-0.19058994948863986,-0.22968533635139465
63,33.0,8300.0,0.08491026610136032,0.12034045159816742,-0.15332718193531036
64,34.0,8400.0,0.08491026610136032,0.12034045159816742,-0.15332718193531036
65,35.0,8500.0,-0.0009162978967651725,0.4871650338172913,0.01924225501716137
66,36.0,8600.0,-0.0009162978967651725,0.4871650338172913,0.01924225501716137
67,37.0,8700.0,0.02260201424360276,0.10201449692249298,0.01496619824320078
68,38.0,8800.0,-0.09743300825357436,0.08368854224681854,-0.05497787147760391
69,39.0,8900.0,-0.09743300825357436,0.08368854224681854,-0.05497787147760391
70,40.0,9000.0,-0.039095375686883926,0.07299839705228807,-0.1982257664203644
71,41.0,9100.0,-0.039095375686883926,0.07299839705228807,-0.1982257664203644
72,42.0,9200.0,-0.13316862285137174,0.22449298202991488,-0.10506882518529892
73,43.0,9300.0,-0.13316862285137174,0.22449298202991488,-0.10506882518529892
74,44.0,9400.0,0.003359758760780096,0.12767083942890167,0.00366519158706069
75,45.0,9500.0,0.003359758760780096,0.12767083942890167,0.00366519158706069
76,46.0,9600.0,-0.13561208546161652,0.05864306539297104,-0.08979719132184982
77,47.0,9700.0,-0.032681290060281754,0.05803219974040985,-0.18539759516716006
